time,RHI1_X,RHI1_Y,RHI1_Z,RHI2_X,RHI2_Y,RHI2_Z,RHI3_X,RHI3_Y,RHI3_Z,RHI4_X,RHI4_Y,RHI4_Z,RHI5_X,RHI5_Y,RHI5_Z,RHI6_X,RHI6_Y,RHI6_Z,RTHI1_X,RTHI1_Y,RTHI1_Z,RIF1_X,RIF1_Y,RIF1_Z,RTF1_X,RTF1_Y,RTF1_Z,RRF1_X,RRF1_Y,RRF1_Z,RPF1_X,RPF1_Y,RPF1_Z,RTHI2_X,RTHI2_Y,RTHI2_Z,RIF2_X,RIF2_Y,RIF2_Z,RTF2_X,RTF2_Y,RTF2_Z,RRF2_X,RRF2_Y,RRF2_Z,RPF2_X,RPF2_Y,RPF2_Z,RTHI3_X,RTHI3_Y,RTHI3_Z,RIF3_X,RIF3_Y,RIF3_Z,RTF3_X,RTF3_Y,RTF3_Z,RRF3_X,RRF3_Y,RRF3_Z,RPF3_X,RPF3_Y,RPF3_Z
195.4776,-0.0357383,0.2332319,-0.01164746,-0.02997905,0.2545028,0.05280991,-0.05016755,0.2512141,0.05297517,-0.06847244,0.2424723,0.04821152,-0.08375032,0.2310797,0.04273519,-0.06575673,0.2183522,-0.006222651,0.01462946,0.2281522,0.01012224,-0.02668909,0.2700428,0.08923552,-0.05168918,0.2653451,0.09610277,-0.07626642,0.2549915,0.087509,-0.09694915,0.2404284,0.07161194,0.03164957,0.2335718,0.03585789,-0.0234435,0.2640367,0.1105172,-0.046092,0.2574041,0.1210755,-0.07329255,0.2475436,0.1122722,-0.09668376,0.2361704,0.08941646,0.02983096,0.2319775,0.05222837,-0.02172083,0.2539543,0.1170967,-0.04107304,0.2464571,0.1275149,-0.06804332,0.2369015,0.1187021,-0.09068212,0.2275748,0.09596238
195.4887,-0.0357383,0.2332319,-0.01164746,-0.02997905,0.2545028,0.05280991,-0.05016755,0.2512141,0.05297517,-0.06847244,0.2424723,0.04821152,-0.08375032,0.2310797,0.04273519,-0.06575673,0.2183522,-0.006222651,0.01462946,0.2281522,0.01012224,-0.02668909,0.2700428,0.08923552,-0.05168918,0.2653451,0.09610277,-0.07626642,0.2549915,0.087509,-0.09694915,0.2404284,0.07161194,0.03164957,0.2335718,0.03585789,-0.0234435,0.2640367,0.1105172,-0.046092,0.2574041,0.1210755,-0.07329255,0.2475436,0.1122722,-0.09668376,0.2361704,0.08941646,0.02983096,0.2319775,0.05222837,-0.02172083,0.2539543,0.1170967,-0.04107304,0.2464571,0.1275149,-0.06804332,0.2369015,0.1187021,-0.09068212,0.2275748,0.09596238
195.4998,-0.03548839,0.2328395,-0.01158733,-0.02975792,0.2545861,0.05271368,-0.04994136,0.2512615,0.05291837,-0.0682385,0.2424559,0.04821107,-0.08349495,0.2309971,0.04281199,-0.06548575,0.2179485,-0.006055534,0.01499209,0.2279472,0.01019993,-0.02627495,0.2703549,0.089064,-0.05119179,0.2655568,0.09605579,-0.07581197,0.2551079,0.08753654,-0.09651673,0.2404286,0.07174544,0.03214572,0.2334322,0.03585277,-0.02290287,0.2646595,0.1104349,-0.04556841,0.2578512,0.1211249,-0.07284515,0.2478686,0.1123764,-0.09627292,0.236283,0.08957638,0.03046678,0.2318449,0.0522486,-0.02111845,0.2546768,0.1171675,-0.04057965,0.2469765,0.1277305,-0.0676439,0.2372753,0.118932,-0.09031405,0.2276941,0.09616555
195.5109,-0.03548839,0.2328395,-0.01158733,-0.02975792,0.2545861,0.05271368,-0.04994136,0.2512615,0.05291837,-0.0682385,0.2424559,0.04821107,-0.08349495,0.2309971,0.04281199,-0.06548575,0.2179485,-0.006055534,0.01499209,0.2279472,0.01019993,-0.02627495,0.2703549,0.089064,-0.05119179,0.2655568,0.09605579,-0.07581197,0.2551079,0.08753654,-0.09651673,0.2404286,0.07174544,0.03214572,0.2334322,0.03585277,-0.02290287,0.2646595,0.1104349,-0.04556841,0.2578512,0.1211249,-0.07284515,0.2478686,0.1123764,-0.09627292,0.236283,0.08957638,0.03046678,0.2318449,0.0522486,-0.02111845,0.2546768,0.1171675,-0.04057965,0.2469765,0.1277305,-0.0676439,0.2372753,0.118932,-0.09031405,0.2276941,0.09616555
195.522,-0.03548839,0.2328395,-0.01158733,-0.02975792,0.2545861,0.05271368,-0.04994136,0.2512615,0.05291837,-0.0682385,0.2424559,0.04821107,-0.08349495,0.2309971,0.04281199,-0.06548575,0.2179485,-0.006055534,0.01499209,0.2279472,0.01019993,-0.02627495,0.2703549,0.089064,-0.05119179,0.2655568,0.09605579,-0.07581197,0.2551079,0.08753654,-0.09651673,0.2404286,0.07174544,0.03214572,0.2334322,0.03585277,-0.02290287,0.2646595,0.1104349,-0.04556841,0.2578512,0.1211249,-0.07284515,0.2478686,0.1123764,-0.09627292,0.236283,0.08957638,0.03046678,0.2318449,0.0522486,-0.02111845,0.2546768,0.1171675,-0.04057965,0.2469765,0.1277305,-0.0676439,0.2372753,0.118932,-0.09031405,0.2276941,0.09616555
195.5331,-0.03548839,0.2328395,-0.01158733,-0.02975792,0.2545861,0.05271368,-0.04994136,0.2512615,0.05291837,-0.0682385,0.2424559,0.04821107,-0.08349495,0.2309971,0.04281199,-0.06548575,0.2179485,-0.006055534,0.01499209,0.2279472,0.01019993,-0.02627495,0.2703549,0.089064,-0.05119179,0.2655568,0.09605579,-0.07581197,0.2551079,0.08753654,-0.09651673,0.2404286,0.07174544,0.03214572,0.2334322,0.03585277,-0.02290287,0.2646595,0.1104349,-0.04556841,0.2578512,0.1211249,-0.07284515,0.2478686,0.1123764,-0.09627292,0.236283,0.08957638,0.03046678,0.2318449,0.0522486,-0.02111845,0.2546768,0.1171675,-0.04057965,0.2469765,0.1277305,-0.0676439,0.2372753,0.118932,-0.09031405,0.2276941,0.09616555
195.5443,-0.03507073,0.2323883,-0.01147487,-0.02939221,0.2544711,0.05271579,-0.04958027,0.2511653,0.05291736,-0.06788781,0.2423596,0.04823597,-0.08313717,0.2308775,0.04287737,-0.06508602,0.2175574,-0.005901178,0.01553804,0.2275861,0.01028845,-0.02564937,0.2702904,0.08905174,-0.05055448,0.2654859,0.09607551,-0.07520871,0.2550192,0.08761898,-0.09590027,0.2402704,0.07192238,0.03295529,0.2330337,0.03579253,-0.02213582,0.2648161,0.1104773,-0.04487832,0.2578577,0.1211638,-0.07223415,0.2477957,0.1124658,-0.09558988,0.2360677,0.08972621,0.03154184,0.2313862,0.05221746,-0.02030166,0.2548608,0.1172539,-0.03991239,0.2469801,0.1277804,-0.06709201,0.2371624,0.1189997,-0.08964355,0.2274025,0.09621162
195.5554,-0.03507073,0.2323883,-0.01147487,-0.02939221,0.2544711,0.05271579,-0.04958027,0.2511653,0.05291736,-0.06788781,0.2423596,0.04823597,-0.08313717,0.2308775,0.04287737,-0.06508602,0.2175574,-0.005901178,0.01553804,0.2275861,0.01028845,-0.02564937,0.2702904,0.08905174,-0.05055448,0.2654859,0.09607551,-0.07520871,0.2550192,0.08761898,-0.09590027,0.2402704,0.07192238,0.03295529,0.2330337,0.03579253,-0.02213582,0.2648161,0.1104773,-0.04487832,0.2578577,0.1211638,-0.07223415,0.2477957,0.1124658,-0.09558988,0.2360677,0.08972621,0.03154184,0.2313862,0.05221746,-0.02030166,0.2548608,0.1172539,-0.03991239,0.2469801,0.1277804,-0.06709201,0.2371624,0.1189997,-0.08964355,0.2274025,0.09621162
195.5603,-0.03489756,0.2323412,-0.01135213,-0.02927573,0.254384,0.05285726,-0.04947452,0.2511421,0.05301287,-0.06780018,0.2423977,0.04829178,-0.08306465,0.2309566,0.04290035,-0.06495968,0.2175964,-0.005847287,0.01573247,0.2273862,0.01034466,-0.02545815,0.2701333,0.08921181,-0.05036543,0.2653521,0.09619571,-0.07504379,0.2549677,0.08770536,-0.09576021,0.2402851,0.07197683,0.03322993,0.2327238,0.03581426,-0.02195283,0.2645736,0.1106146,-0.04467661,0.2575412,0.1212152,-0.0720405,0.2475152,0.1124722,-0.09534253,0.235904,0.08972428,0.03181467,0.2310012,0.05223004,-0.02015982,0.2545407,0.1172858,-0.03974331,0.2465693,0.1276884,-0.06692748,0.2367779,0.1188496,-0.08934723,0.2271432,0.09602578
195.5776,-0.03489756,0.2323412,-0.01135213,-0.02927573,0.254384,0.05285726,-0.04947452,0.2511421,0.05301287,-0.06780018,0.2423977,0.04829178,-0.08306465,0.2309566,0.04290035,-0.06495968,0.2175964,-0.005847287,0.01573247,0.2273862,0.01034466,-0.02545815,0.2701333,0.08921181,-0.05036543,0.2653521,0.09619571,-0.07504379,0.2549677,0.08770536,-0.09576021,0.2402851,0.07197683,0.03322993,0.2327238,0.03581426,-0.02195283,0.2645736,0.1106146,-0.04467661,0.2575412,0.1212152,-0.0720405,0.2475152,0.1124722,-0.09534253,0.235904,0.08972428,0.03181467,0.2310012,0.05223004,-0.02015982,0.2545407,0.1172858,-0.03974331,0.2465693,0.1276884,-0.06692748,0.2367779,0.1188496,-0.08934723,0.2271432,0.09602578
195.5804,-0.03477259,0.2323067,-0.01125785,-0.02917634,0.2543338,0.0529592,-0.04937986,0.2511201,0.0530945,-0.06771351,0.2424025,0.04835605,-0.08298445,0.2309791,0.04295035,-0.06485533,0.2176,-0.005783155,0.0158672,0.2272856,0.01041056,-0.02532457,0.270052,0.08932211,-0.05023262,0.2652807,0.09628856,-0.07492147,0.2549321,0.08778377,-0.09564836,0.2402781,0.07204181,0.03340116,0.2325745,0.03586439,-0.02182199,0.2644557,0.1107151,-0.04453755,0.2573892,0.1212776,-0.07190508,0.247378,0.1125152,-0.09518252,0.2358175,0.08976411,0.03198727,0.2308186,0.05227638,-0.02004665,0.2543889,0.1173401,-0.03961845,0.2463758,0.1276876,-0.06680511,0.2365947,0.1188234,-0.08916567,0.2270141,0.095984
195.5887,-0.03477259,0.2323067,-0.01125785,-0.02917634,0.2543338,0.0529592,-0.04937986,0.2511201,0.0530945,-0.06771351,0.2424025,0.04835605,-0.08298445,0.2309791,0.04295035,-0.06485533,0.2176,-0.005783155,0.0158672,0.2272856,0.01041056,-0.02532457,0.270052,0.08932211,-0.05023262,0.2652807,0.09628856,-0.07492147,0.2549321,0.08778377,-0.09564836,0.2402781,0.07204181,0.03340116,0.2325745,0.03586439,-0.02182199,0.2644557,0.1107151,-0.04453755,0.2573892,0.1212776,-0.07190508,0.247378,0.1125152,-0.09518252,0.2358175,0.08976411,0.03198727,0.2308186,0.05227638,-0.02004665,0.2543889,0.1173401,-0.03961845,0.2463758,0.1276876,-0.06680511,0.2365947,0.1188234,-0.08916567,0.2270141,0.095984
195.5998,-0.03477259,0.2323067,-0.01125785,-0.02917634,0.2543338,0.0529592,-0.04937986,0.2511201,0.0530945,-0.06771351,0.2424025,0.04835605,-0.08298445,0.2309791,0.04295035,-0.06485533,0.2176,-0.005783155,0.0158672,0.2272856,0.01041056,-0.02532457,0.270052,0.08932211,-0.05023262,0.2652807,0.09628856,-0.07492147,0.2549321,0.08778377,-0.09564836,0.2402781,0.07204181,0.03340116,0.2325745,0.03586439,-0.02182199,0.2644557,0.1107151,-0.04453755,0.2573892,0.1212776,-0.07190508,0.247378,0.1125152,-0.09518252,0.2358175,0.08976411,0.03198727,0.2308186,0.05227638,-0.02004665,0.2543889,0.1173401,-0.03961845,0.2463758,0.1276876,-0.06680511,0.2365947,0.1188234,-0.08916567,0.2270141,0.095984
195.6109,-0.03454302,0.2320258,-0.01123294,-0.02905601,0.2539723,0.05302115,-0.04926222,0.2507767,0.05310343,-0.06759179,0.2420826,0.04831615,-0.08284929,0.230672,0.04287142,-0.06463411,0.2173322,-0.005840758,0.01605324,0.2269488,0.01047068,-0.0252365,0.2695625,0.08943207,-0.0500928,0.2648012,0.09631782,-0.07477132,0.2545294,0.08775219,-0.09543218,0.2399092,0.07199681,0.03354018,0.2321488,0.03596556,-0.02178132,0.2638159,0.1107869,-0.04435908,0.2567336,0.1212269,-0.07169538,0.2468228,0.1124143,-0.09485656,0.2353362,0.08967526,0.03208688,0.230308,0.05235972,-0.02004704,0.2536702,0.1172967,-0.0394346,0.2456527,0.1275001,-0.06657209,0.2359801,0.1185875,-0.08878876,0.2264894,0.09577354
195.6209,-0.03466326,0.2319518,-0.01145373,-0.02865525,0.2537676,0.05279871,-0.04885677,0.2505487,0.05306751,-0.06722479,0.241849,0.04842866,-0.08252829,0.2304343,0.043082,-0.06471724,0.2172502,-0.005822142,0.01601421,0.2269189,0.01045956,-0.02520034,0.2693139,0.08929742,-0.05003216,0.2644553,0.09634823,-0.0746061,0.2542473,0.08786638,-0.09520453,0.2397071,0.07214285,0.03359615,0.2320068,0.03593029,-0.02186638,0.2636058,0.1106976,-0.04433773,0.2562489,0.1212391,-0.07151378,0.2464796,0.1125184,-0.09456836,0.2350455,0.08978815,0.03229842,0.2300735,0.05233542,-0.02011457,0.2534296,0.1171649,-0.03935251,0.2451191,0.1273946,-0.06629478,0.2355931,0.1185401,-0.08841882,0.2261551,0.09573351
195.6331,-0.03466326,0.2319518,-0.01145373,-0.02865525,0.2537676,0.05279871,-0.04885677,0.2505487,0.05306751,-0.06722479,0.241849,0.04842866,-0.08252829,0.2304343,0.043082,-0.06471724,0.2172502,-0.005822142,0.01601421,0.2269189,0.01045956,-0.02520034,0.2693139,0.08929742,-0.05003216,0.2644553,0.09634823,-0.0746061,0.2542473,0.08786638,-0.09520453,0.2397071,0.07214285,0.03359615,0.2320068,0.03593029,-0.02186638,0.2636058,0.1106976,-0.04433773,0.2562489,0.1212391,-0.07151378,0.2464796,0.1125184,-0.09456836,0.2350455,0.08978815,0.03229842,0.2300735,0.05233542,-0.02011457,0.2534296,0.1171649,-0.03935251,0.2451191,0.1273946,-0.06629478,0.2355931,0.1185401,-0.08841882,0.2261551,0.09573351
195.6409,-0.03440092,0.2318478,-0.0113091,-0.02865076,0.2535718,0.05299757,-0.04885637,0.2503804,0.05315911,-0.06720621,0.2417055,0.04842571,-0.08248793,0.2303134,0.04300575,-0.06447499,0.2171593,-0.005831971,0.01621014,0.2267104,0.01051461,-0.02512031,0.2690695,0.08946293,-0.04993058,0.2642806,0.09639085,-0.07456277,0.2541434,0.08781814,-0.09517089,0.2396192,0.07204261,0.0336957,0.2317401,0.03604312,-0.0217834,0.2631982,0.1107938,-0.04419775,0.2559564,0.1212027,-0.07145306,0.246284,0.1124166,-0.09451873,0.23494,0.08967642,0.03221385,0.2297515,0.05241636,-0.02006979,0.25295,0.1171384,-0.03923514,0.2447714,0.1272427,-0.06625156,0.2353576,0.1183604,-0.08835872,0.2260332,0.0955801
195.6554,-0.03440092,0.2318478,-0.0113091,-0.02865076,0.2535718,0.05299757,-0.04885637,0.2503804,0.05315911,-0.06720621,0.2417055,0.04842571,-0.08248793,0.2303134,0.04300575,-0.06447499,0.2171593,-0.005831971,0.01621014,0.2267104,0.01051461,-0.02512031,0.2690695,0.08946293,-0.04993058,0.2642806,0.09639085,-0.07456277,0.2541434,0.08781814,-0.09517089,0.2396192,0.07204261,0.0336957,0.2317401,0.03604312,-0.0217834,0.2631982,0.1107938,-0.04419775,0.2559564,0.1212027,-0.07145306,0.246284,0.1124166,-0.09451873,0.23494,0.08967642,0.03221385,0.2297515,0.05241636,-0.02006979,0.25295,0.1171384,-0.03923514,0.2447714,0.1272427,-0.06625156,0.2353576,0.1183604,-0.08835872,0.2260332,0.0955801
195.6609,-0.03418155,0.2318233,-0.01129646,-0.02856748,0.2534837,0.05304367,-0.04877745,0.2503212,0.05313761,-0.06712311,0.2416762,0.04834785,-0.08239524,0.2303039,0.04288455,-0.06427342,0.2171604,-0.005915748,0.01637542,0.2265979,0.01049793,-0.02498712,0.2689448,0.08949912,-0.04976882,0.2641496,0.09635929,-0.07442941,0.2540605,0.08774012,-0.09501953,0.2395622,0.07194714,0.03378082,0.2315389,0.036083,-0.02165204,0.2628784,0.1107648,-0.04396072,0.2556309,0.1210666,-0.07121961,0.2459857,0.1122401,-0.09424108,0.2347624,0.08953568,0.03219974,0.2294786,0.05242993,-0.01997289,0.2525572,0.116991,-0.03899407,0.2443642,0.1269282,-0.06599636,0.2349928,0.1180278,-0.08802233,0.2258207,0.09531947
195.6776,-0.03418155,0.2318233,-0.01129646,-0.02856748,0.2534837,0.05304367,-0.04877745,0.2503212,0.05313761,-0.06712311,0.2416762,0.04834785,-0.08239524,0.2303039,0.04288455,-0.06427342,0.2171604,-0.005915748,0.01637542,0.2265979,0.01049793,-0.02498712,0.2689448,0.08949912,-0.04976882,0.2641496,0.09635929,-0.07442941,0.2540605,0.08774012,-0.09501953,0.2395622,0.07194714,0.03378082,0.2315389,0.036083,-0.02165204,0.2628784,0.1107648,-0.04396072,0.2556309,0.1210666,-0.07121961,0.2459857,0.1122401,-0.09424108,0.2347624,0.08953568,0.03219974,0.2294786,0.05242993,-0.01997289,0.2525572,0.116991,-0.03899407,0.2443642,0.1269282,-0.06599636,0.2349928,0.1180278,-0.08802233,0.2258207,0.09531947
195.6887,-0.03418155,0.2318233,-0.01129646,-0.02856748,0.2534837,0.05304367,-0.04877745,0.2503212,0.05313761,-0.06712311,0.2416762,0.04834785,-0.08239524,0.2303039,0.04288455,-0.06427342,0.2171604,-0.005915748,0.01637542,0.2265979,0.01049793,-0.02498712,0.2689448,0.08949912,-0.04976882,0.2641496,0.09635929,-0.07442941,0.2540605,0.08774012,-0.09501953,0.2395622,0.07194714,0.03378082,0.2315389,0.036083,-0.02165204,0.2628784,0.1107648,-0.04396072,0.2556309,0.1210666,-0.07121961,0.2459857,0.1122401,-0.09424108,0.2347624,0.08953568,0.03219974,0.2294786,0.05242993,-0.01997289,0.2525572,0.116991,-0.03899407,0.2443642,0.1269282,-0.06599636,0.2349928,0.1180278,-0.08802233,0.2258207,0.09531947
195.6969,-0.0338992,0.2316878,-0.01126884,-0.02843268,0.2532231,0.05312591,-0.04865888,0.2501753,0.05313295,-0.06702656,0.2416343,0.04824647,-0.08233037,0.2303497,0.04271033,-0.06407793,0.2171694,-0.006031266,0.01656844,0.2263464,0.01039553,-0.02476106,0.2685748,0.08958399,-0.04948611,0.263812,0.09639928,-0.07427785,0.253932,0.08765163,-0.0949498,0.2396043,0.07176983,0.03393485,0.2311771,0.03601014,-0.02146875,0.262222,0.1107529,-0.04361831,0.2550198,0.1209863,-0.07096362,0.245613,0.1120427,-0.09406714,0.2347165,0.08932751,0.03227076,0.2290066,0.05232486,-0.01987522,0.251807,0.1168271,-0.03868173,0.2436346,0.1266325,-0.06571726,0.2345439,0.1176538,-0.08777761,0.2257459,0.09499118
195.6969,-0.0338992,0.2316878,-0.01126884,-0.02843268,0.2532231,0.05312591,-0.04865888,0.2501753,0.05313295,-0.06702656,0.2416343,0.04824647,-0.08233037,0.2303497,0.04271033,-0.06407793,0.2171694,-0.006031266,0.01656844,0.2263464,0.01039553,-0.02476106,0.2685748,0.08958399,-0.04948611,0.263812,0.09639928,-0.07427785,0.253932,0.08765163,-0.0949498,0.2396043,0.07176983,0.03393485,0.2311771,0.03601014,-0.02146875,0.262222,0.1107529,-0.04361831,0.2550198,0.1209863,-0.07096362,0.245613,0.1120427,-0.09406714,0.2347165,0.08932751,0.03227076,0.2290066,0.05232486,-0.01987522,0.251807,0.1168271,-0.03868173,0.2436346,0.1266325,-0.06571726,0.2345439,0.1176538,-0.08777761,0.2257459,0.09499118
195.7109,-0.0338992,0.2316878,-0.01126884,-0.02843268,0.2532231,0.05312591,-0.04865888,0.2501753,0.05313295,-0.06702656,0.2416343,0.04824647,-0.08233037,0.2303497,0.04271033,-0.06407793,0.2171694,-0.006031266,0.01656844,0.2263464,0.01039553,-0.02476106,0.2685748,0.08958399,-0.04948611,0.263812,0.09639928,-0.07427785,0.253932,0.08765163,-0.0949498,0.2396043,0.07176983,0.03393485,0.2311771,0.03601014,-0.02146875,0.262222,0.1107529,-0.04361831,0.2550198,0.1209863,-0.07096362,0.245613,0.1120427,-0.09406714,0.2347165,0.08932751,0.03227076,0.2290066,0.05232486,-0.01987522,0.251807,0.1168271,-0.03868173,0.2436346,0.1266325,-0.06571726,0.2345439,0.1176538,-0.08777761,0.2257459,0.09499118
195.7169,-0.0338537,0.2316566,-0.01127395,-0.02841334,0.2531683,0.05313096,-0.04864107,0.2501322,0.05312529,-0.06700979,0.2416023,0.04822375,-0.08231518,0.2303273,0.04267622,-0.06404097,0.2171508,-0.006058299,0.01659711,0.2263185,0.01037007,-0.02472668,0.2684995,0.08959065,-0.04943865,0.2637314,0.09640111,-0.0742505,0.2538783,0.08763373,-0.09492788,0.2395708,0.07174138,0.03395178,0.2311321,0.03599271,-0.02143625,0.2621005,0.110743,-0.04355328,0.2548958,0.1209671,-0.07091019,0.2455207,0.1120062,-0.0940207,0.234668,0.08929359,0.03227699,0.2289366,0.05230136,-0.0198519,0.2516728,0.1167952,-0.03861594,0.2434938,0.1265785,-0.06565287,0.234442,0.1175872,-0.08771398,0.2256955,0.09493589
